Стоимость,Модель,Город,Пробег,Объём двигателя,Возраст мотоцикла,Коробка (код),Тактность (код),Подача топлива (код),Топливо_бензин,Топливо_газ,Топливо_дизель,Топливо_электро,Город_Другое,Город_Ленинградская область,Город_Москва,Город_Московская область,Город_Прочие города миллионники,Город_Санкт-Петербург,Бренд_Benelli,Бренд_CFMoto,Бренд_Ducati,Бренд_Harley-Davidson,Бренд_Honda,Бренд_Indian,Бренд_Kawasaki,Бренд_MV Agusta,Бренд_Royal Enfield,Бренд_Suzuki,Бренд_Triumph,Бренд_Yamaha,Бренд_Другое
240000,Honda VFR 400,Новокузнецк,30000.0,400,29,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
240000,Kawasaki Super Sherpa,Находка,5000.0,250,25,0,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
240000,Yamaha FZR 400,Новокручининский,,400,26,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
240000,Motoland WRX 300 NC,Качканар,100.0,298,6,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
240000,Kawasaki Ninja 900,Хабаровск,56546.0,900,26,,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
240000,Suzuki RM,Абакан,40000.0,85,9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
240000,Kawasaki KLX 250,Находка,10000.0,250,29,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
240000,Suzuki GSF 1200 Bandit,Кяхта,47950.0,1200,28,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
240000,FXmoto Hammer,Кемерово,0.0,300,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
240000,Yamaha XT 225,Новосибирск,10500.0,225,33,,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
240000,Progasi Race 300 Wave,Чистые Боры,970.0,300,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
240000,Avantis A6,Кемерово,100.0,280,4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
240000,Kawasaki ZZR 400 2,Чита,10000.0,400,25,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
240000,Honda VFR 400,Новокузнецк,30000.0,400,29,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
240000,GR GR8 F300L Enduro Optimum,Верхний Уфалей,1000.0,300,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
240000,Kawasaki Eliminator 400,Находка,,400,39,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
240000,Kawasaki KLE 250,Артём,26302.0,250,26,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
240000,Yamaha XVS 250,Находка,18000.0,250,20,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
240000,Regulmoto Holeshot Red Edition,Арсеньев,1300.0,300,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
240000,Yamaha TT-R 250 Raid,Биробиджан,20000.0,250,24,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
240000,Roliz Sport-009,Чемал,0.0,2463,2,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
240000,Fuego Scrambler 250,Екатеринбург,600.0,280,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
240000,Kawasaki Ninja 250R,Хабаровск,58000.0,250,17,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
240000,Yamaha Serow,Артём,70000.0,225,28,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
240000,Honda CBR 250R,Владивосток,25200.0,250,8,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
240000,Motoland CBR 250,Красноярск,2000.0,300,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
240000,Regulmoto CR-X 300,Хабаровск,0.0,300,1,0,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
240000,Yamaha FZ 400,Красноярск,53000.0,400,28,,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
240000,Suzuki GSF 400 Bandit,Владивосток,5400.0,400,32,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
240000,Минск C4 300,Иркутск,120.0,282,4,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
240000,Kawasaki Ninja ZX-10 Tomcat,Барнаул,,1000,34,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
240000,Kawasaki ZZR 400 2,Акша,,400,25,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
240000,Regulmoto CR-Z 300,Благовещенск,238.0,300,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
240000,Yamaha FZX 750,Владимир,,750,29,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
240000,Kawasaki ZZR,Барнаул,17000.0,400,29,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
240000,Урал ИМЗ 8.103-10,Нижнегорский,10000.0,850,35,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
240000,Suzuki RM 250,Строитель,,249,22,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
240000,JHL Z3,Владивосток,0.0,250,2,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
240000,Suzuki RV 200 VanVan,Владивосток,29529.0,199,19,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
240000,Regulmoto CR-Z 300,Благовещенск,238.0,300,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
240000,Honda CB 125S,Барнаул,3900.0,125,8,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
240000,Yamaha FZ 1,Уссурийск,18000.0,1000,21,0,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
240000,Zuumav FX CR-300NC,Находка,0.0,300,1,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
240000,Kawasaki ZZR 400,Иркутск,45000.0,400,33,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
240000,Hasky F6,Кемерово,14.0,300,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
240000,Avantis Enduro 300 Pro Carb FCR Exclusive ARS,Томск,2000.0,300,4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
240000,Sharmax PowerMax 280,Полысаево,208.0,250,2,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
240000,KTM 200 Duke,Уссурийск,,200,12,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
240000,Avantis Enduro 300 Carb,Рязань,,300,6,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
240000,Avantis Enduro 250 Carb Exclusive ARS,Абакан,1700.0,250,4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
240000,Ducati Monster 400,Находка,12249.0,400,24,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
240000,Suzuki DR 250R,Абакан,22182.0,250,29,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
240000,Procida K1 PR300,Барнаул,10.0,300,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
241000,Rockot Motors GS 2 Origine,Кемерово,0.0,250,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
242000,JHL LX4,Новосибирск,0.0,300,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
242000,Honda CBF 125R,Владивосток,1829.0,125,4,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
242000,Motoland X3 300W Lux,Красноярск,0.0,300,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
242000,Regulmoto Fargo 300,Новосибирск,0.0,300,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
242000,Hasky F5,Завьялово,0.0,250,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
242000,JHL LX4,Артём,0.0,300,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
242000,Motoland X3 300W Lux,Красноярск,0.0,300,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
242000,Regulmoto Fargo 300,Уссурийск,0.0,300,1,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
242000,Regulmoto Fargo 300,Благовещенск,0.0,300,1,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
242000,Hasky F5,Омск,0.0,250,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
242000,Regulmoto Fargo 300,Благовещенск,0.0,300,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
243000,JHL Z5,Армавир,1900.0,300,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
243000,Honda CBF 125R,Владивосток,1409.0,125,4,0,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
243600,Motoland XT250 ST,Красноярск,0.0,250,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
244000,Regulmoto ZR PR 4 valves,Благовещенск,0.0,300,1,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
244000,Regulmoto ZR PR 4 valves,Владивосток,0.0,300,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
244000,Regulmoto ZR PR 4 valves,Уссурийск,0.0,300,1,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
244000,Regulmoto ZR PR 4 valves,Благовещенск,0.0,300,1,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
244000,Regulmoto ZR PR 4 valves,Новосибирск,0.0,300,1,,1,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
244000,Regulmoto ZR PR 4 valves,Бийск,0.0,300,1,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
244000,Regulmoto ZR PR 4 valves,Хабаровск,0.0,300,1,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
244000,Honda CBF 125R,Владивосток,3074.0,125,4,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
244000,Regulmoto ZR PR 4 valves,Благовещенск,0.0,300,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
244000,Regulmoto ZR PR 4 valves,Уссурийск,0.0,300,1,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
244000,Kews K16 CB250-R,Новосибирск,1.0,250,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
244000,Regulmoto ZR PR 4 valves,Чита,0.0,300,1,0,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
244000,Regulmoto ZR PR 4 valves,Хабаровск,0.0,271,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
244165,Kayo T2 300 Enduro PR,Барнаул,0.0,300,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
245000,Regulmoto Fargo 300,Хабаровск,19.0,300,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
245000,Yamaha YZ 250,Иркутск,,250,22,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
245000,Yamaha TT-R 250 Open Enduro,Челябинск,30000.0,250,29,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
245000,Suzuki RM-Z 450,Уфа,1000.0,450,18,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
245000,Regulmoto T-Leopard 300,Киселёвск,400.0,300,2,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
245000,Suzuki DR 250S,Комсомольск-на-Амуре,22711.0,250,31,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
245000,Yamaha XT 225,Владивосток,26000.0,223,27,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
245000,Avantis A7 New,Горно-Алтайск,1800.0,300,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
245000,Honda Steed 400VLX,Минусинск,140000.0,400,31,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
245000,Honda Steed 400VCL,Хабаровск,3754.0,400,30,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
245000,Suzuki TS200R,Алдан,7000.0,200,34,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
245000,Yamaha Maxam,Северск,14600.0,250,20,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
245000,Suzuki RM 125,Хабаровск,,125,31,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
245000,Kews K16 NB300,Бийск,0.0,300,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
245000,Kayo K5 Enduro,Москва,50.0,280,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
245000,Suzuki RV 200 VanVan,Хабаровск,2506.0,200,21,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
245000,Kawasaki VN Vulcan 400,Иркутск,9500.0,400,35,0,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
245000,Yamaha TT 250R,Абакан,50.0,250,32,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
245000,Suzuki RF 400R,Улан-Удэ,19000.0,400,26,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
245700,Zuumav FX,Барнаул,0.0,300,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
247450,Racer Storm,Новосибирск,0.0,250,1,,1,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
247450,Racer Storm,Кемерово,0.0,250,1,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
247450,Racer Storm,Новосибирск,0.0,250,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
247450,Racer RC250XZR-A,Новосибирск,0.0,250,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
247450,Racer Storm,Бийск,0.0,250,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
247750,Racer Storm,Новосибирск,0.0,250,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
248000,Honda CB 400SF,Кемерово,30000.0,400,27,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
248600,Motoland XT250 ST-NC,Красноярск,0.0,250,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
248650,Racer Caiman RC250XZR-X,Кемерово,0.0,250,1,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
248650,Racer Caiman RC250XZR-X,Новосибирск,0.0,250,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
249000,Suzuki DR 250S,Владивосток,8051.0,250,38,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
249000,ЗиД 300-01,Владивосток,0.0,282,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
249000,Kawasaki ZZR 400 2,Барнаул,40000.0,400,29,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
249000,Honda Baja,Камень-Рыболов,,250,35,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
249000,Regulmoto ZR PR 4 valves,Кемерово,0.0,300,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
249000,Progasi Race 300 Air,Барнаул,439.0,300,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
249990,Kayo K5 Enduro,Новосибирск,0.0,300,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
249990,Racer Muravei RC200ZH,Рубцовск,1.0,200,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
249999,Honda CB 400SF,Хабаровск,30000.0,400,31,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
250000,Honda CRM 250 AR,Владивосток,,250,30,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
250000,Kawasaki ZZR 400 2,Иркутск,60000.0,400,29,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
250000,Урал 5557,Колпашево,38.0,,33,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
250000,Yamaha FZR 600,Салаир,63000.0,599,32,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
250000,Kawasaki ZZR 250,Омск,24000.0,250,26,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
250000,Honda CB 400SF,Хабаровск,3000.0,399,30,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
250000,Kawasaki KDX 125SR,Прокопьевск,5084.0,125,32,0,0,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
250000,Yamaha MT-25,Советская Гавань,42382.0,249,10,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
250000,Yamaha Serow,Белокуриха,11000.0,225,28,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
250000,Иж Планета 5,Томск,10000.0,,37,,0,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
250000,Kawasaki KLX 250,Уссурийск,11111.0,250,29,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
250000,KTM 125 Duke,Петропавловск-Камчатский,,125,13,,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
250000,BSE Z11,Саяногорск,93.0,300,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
250000,Honda XR 250,Спасск-Дальний,1000.0,250,21,0,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
250000,Kawasaki KLX 250,Владивосток,12000.0,250,31,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
250000,Suzuki Djebel 250,Владивосток,,249,32,0,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
250000,Lifan KPT200,Кемерово,960.0,200,2,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
250000,Kews K16 NB300,Шадринск,1.0,300,0,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
250000,Yamaha XT 225,Красноярск,46000.0,224,32,,1,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
250000,Regulmoto Holeshot,Чита,1000.0,300,2,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
250000,Honda CB 750,Улан-Удэ,30000.0,747,29,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
250000,Honda CB 400SF,Минусинск,,400,27,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
250000,Kawasaki KLX 300,Уссурийск,,300,26,0,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
250000,Honda VFR 750,Новосибирск,52275.0,750,32,,1,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
250000,Suzuki GSF 400 Bandit,Москва,25000.0,400,30,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
250000,Yamaha YZF-R3,Сузун,2000.0,,2,,,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
250000,Yamaha YZF-R125,Владивосток,39000.0,125,15,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
250000,Hyosung GT650,Владивосток,,650,9,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
250000,Suzuki Bandit,Владивосток,,400,28,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
250000,Suzuki Djebel 200,Сибирцево,38035.0,199,25,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
250000,Yamaha FZR 750,Тюмень,35000.0,750,33,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
250000,Kawasaki KX 250,Волгодонск,,250,25,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
250000,Honda CB 400SF,Тогучин,20000.0,400,29,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
250000,Avantis Enduro 250 Carb Exclusive ARS,Бийск,250.0,250,3,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
250000,Suzuki RMX 250,Магадан,5000.0,250,26,0,0,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
250000,Motoland WRX 300 NC,Красноярск,137.0,300,6,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
250000,Yamaha TT-R 250,Находка,6528.0,250,35,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
250000,KTM 400 EXC,Петропавловск-Камчатский,40000.0,400,24,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
250000,Kawasaki ZZR 400 2,Япония<!-- --> <!-- -->→<!-- --> <!-- -->Хабаровск,27100.0,400,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
250000,Hasky V4,Омск,0.0,300,1,,1,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
250000,Sharmax ExpertPro 300 Air,Ангарск,2500.0,300,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
250000,Yamaha FJ 1200,Иркутск,,1200,33,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
250000,Suzuki GSX 400 Inazuma,Мыски,28700.0,400,26,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
250000,Иж Юпитер 5,Куйтун,331.0,350,32,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
250000,Yamaha TT-R 250 Raid,Зея,21000.0,250,31,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
250000,Honda XR 250R,Магадан,1000.0,249,21,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
250000,Kews K23 NB300,Владивосток,0.0,300,1,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
250000,Motoland GS 250,Ленинск-Кузнецкий,250.0,250,1,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
